recid,mm,dd,yy,county,loc_1
39882,1,23,69,,NY supposed
39883,3,6,69,,Upper Canada
39884,3,6,69,,Upper Canada
39885,3,6,69,,Upper Canada
39886,3,6,69,,"PA, Pittsburg (1859)"
39887,3,6,69,,"PA, Pittsburg (1859)"
39888,3,6,69,,"PA, Pittsburg (1859)"
39889,3,6,69,,"PA, New Milford (left 1867)"
39890,3,6,69,"*England, Prescott, Lancashire",
39891,3,6,69,"*England, Prescott, Lancashire",
39892,3,6,69,"*England, Prescott, Lancashire",
39893,3,6,69,,"SC, Charleston (1861)"
39894,3,6,69,"*WV, Harpers Ferry, Jefferson Co. ","MD, Oakland"
39895,3,6,69,,
39896,3,6,69,Kings Co.,MT Terr.
39897,1,23,69,,"*CE, Montreal, left Nov 1859"
39898,1,23,69,,NYC (8 June 1863 last heard)
39899,1,23,69,"*MA, USA","CA, Sacramento Co., Onisba"
39900,1,23,69,,
39901,1,23,69,Wicklow,"NY, Mohawkville near Syracuse"
39902,1,23,69,Wicklow,
39903,1,23,69,Wicklow,
39904,1,23,69,Roscommon,"NY, Willett st (last heard left 1847)"
39905,1,23,69,Waterford,"ME, Hallowell 1852"
39906,1,23,69,Waterford,"ME, Hallowell 1852"
39907,1,23,69,Waterford,"ME, Hallowell 1852"
39908,1,23,69,Waterford,"IL, Quincy"
39909,1,23,69,Waterford,going to CA 1865 last heard
39910,1,23,69,Cork,
39911,1,23,69,Cork,
39912,1,23,69,Cork,OH 1853
39913,1,23,69,Kerry,Washington DC 1866
39914,1,23,69,Kerry,
39915,1,23,69,Kerry,"*England, London"
39916,1,23,69,,"*New Brunswick, St. Johns last heard 1833"
39917,1,23,69,Tipperary,"*Germany, last heard traveling 1863"
39918,1,23,69,Limerick,NY
39919,1,23,69,Mayo,"IN, Fayette Co., Conersville (left about 1857)"
39920,1,23,69,Mayo,
39921,1,23,69,Kilkenny,"LA, New Orleans last heard 1861"
39922,1,23,69,Kilkenny,
39923,1,23,69,Kilkenny,
39924,3,6,69,Dublin,"MA, Boston (1859) "
39925,3,6,69,Armagh,
39926,3,6,69,Leitrim,
39927,3,6,69,Waterford,
39928,3,6,69,Waterford,"OH, Toledo (1859) "
39933,3,6,69,Mayo,"KY, Louisville"
39934,3,6,69,Mayo,"KY, Louisville"
39935,3,6,69,Mayo,"KY, Louisville"
39936,6,3,69,,MI
39937,3,6,69,Cork,KY (1859)
39939,3,6,69,Cork,"PA, Yellow Springs, Dauphin Co. (1859) "
39940,3,6,69,Cork,"PA, Yellow Springs, Dauphin Co. (1859) "
39941,3,6,69,Cork,"PA, Yellow Springs, Dauphin Co. (1859) "
39942,3,6,69,Tipperary,"NY, Syracuse (1866) "
39943,3,6,69,Galway,"MA, Boston (1867) "
39944,3,6,69,Galway,"LA, New Orleans (1860) "
39945,3,6,69,Galway,MA
39946,3,6,69,Galway,"*England, Preston (52/54) "
39947,3,6,69,Kilkenny,
39948,3,6,69,Kilkenny,"MO, St. Louis"
39949,3,13,69,Wexford,Province (last heard)
39950,3,13,69,Wexford,"NY, Portladen, Lewis Co. (last heard)"
39951,3,13,69,"*England, Somersetshire",WI
39952,3,13,69,"*England, Somersetshire",WI
39953,3,13,63,,"MA, Milford, nr. Boston"
39954,3,13,69,Donegal,"PA, Holidaysburgh Ironworks"
39955,3,13,69,Donegal,Canada
39956,3,13,69,Cavan,"MA, Boston (1853)"
39957,3,13,69,Meath,Nebraska (1867)
39958,3,13,69,Sligo,"Montreal, C.E. (Left 1844)"
39959,3,13,69,Clare,"NY, Buffalo (left 1860)"
39960,3,13,69,Mayo,"*England, Prescot, Lancashire"
39961,3,13,69,Mayo,"*England, Prescot, Lancashire"
39962,3,13,69,"*England, Prescott, Lancashire","Canada or St. Johns, NB (supposed)"
39963,3,13,69,"*England, Prescott, Lancashire","Canada or St. Johns, NB (supposed)"
39964,3,13,69,"*England, Prescott, Lancashire","Canada or St. Johns, NB (supposed)"
39965,3,13,69,"*England, Prescott, Lancashire","Canada or St. Johns, NB (supposed)"
39966,3,13,69,,"Canada or St. Johns, NB (supposed)"
39967,3,13,69,,"Canada or St. Johns, NB (supposed)"
39968,3,13,69,,"Canada or St. Johns, NB (supposed)"
39969,3,13,69,Cork,NYC
39970,3,13,69,Cork,"MA, Richmond"
39971,3,13,69,Kerry,"MA, North Cambridge (left in 1865)"
39972,3,13,69,Kerry,"OH, Hamilton Co. (last heard)"
39973,3,13,69,Tipperary,"OH, Newberg (last heard, Jan-68)"
39974,3,13,69,Tipperary,
39975,3,13,69,Tipperary,
39976,3,13,69,Tipperary,
39977,3,13,69,Tipperary,
39978,1,30,69,,"*CE, PEI, Charlottown [sic]"
39979,1,30,69,,"*CE, PEI, Charlottown [sic]"
39980,1,30,69,,
39981,1,30,70,,"LA, New Orleans, St. Marys North Market"
39982,1,30,69,,"LA, New Orleans, St. Marys North Market"
39983,1,30,69,Queens,NY 1834
39984,1,30,69,Queens,"NY, 1857 last heard"
39985,1,30,69,Louth,NY state
39986,1,30,69,Louth,"PA, Lancaster Co. "
39987,1,30,69,,
39988,1,30,69,Carlow,"NY, Auburn"
39989,1,30,69,Wicklow,
39990,1,30,69,Leitrim,MA last heard
39991,1,30,69,Longford,"PA, Randvengo (last heard April 1868)"
39992,1,30,69,Longford,
39993,1,30,69,Galway,
39994,1,30,69,Cork,CT
39995,1,30,69,Cork,"MA, Peabody left April 1866"
39996,1,30,69,Cork,"MO, St. Louis"
39997,1,30,69,Cork,[PA?] Hartford last heard 1866
39998,1,30,69,Kerry,
39999,1,30,69,Kerry,Oswego
40000,1,30,69,Limerick,"*CW Pakenham P.O., Lanark Co., left Oct 1864"
40001,1,30,69,Limerick,"NY, Albany supposed"
40002,1,30,69,Limerick,"OH, Cincinnati"
40003,1,30,69,Limerick,"MA, Springfield"
40004,1,30,69,,"NY, Saratoga Springs"
40005,1,30,69,,"NY, Saratoga Springs"
40006,1,30,69,Limerick,"IO, Allamakee Co., Harpers Ferry left fall 1860"
40007,1,30,69,Mayo,
40008,3,20,69,,"MA, Boston (left 04/65)"
40009,3,20,69,Duprarie,
40010,3,20,69,Kings,NY (left 1860)
40011,3,20,69,Waterford,"MA, Worcester (last heard)"
40012,3,20,69,Fermanagh,"PA, Blest Valley, Alleghany Co. "
40013,1,30,69,[Mayo?],
40014,3,20,69,Clare,"IL, Springfield (last heard)"
40015,3,20,69,Clare,"IA, Davenport (left in 1859)"
40016,1,30,69,Mayo,*England
40017,3,20,69,Limerick,
40018,3,20,69,Limerick,
40019,1,30,69,,"NY, Lancaster near Buffalo"
40020,3,20,69,Kilkenny,
40021,3,20,69,Kilkenny,
40022,1,30,69,[Mayo?],
40023,1,30,69,[Mayo?],
40024,3,20,69,Kilkenny,
40025,3,20,69,Kilkenny,
40026,3,20,69,Meath,"MD, Baltimore"
40027,3,20,69,Tyrone,"PA, Philadelphia"
40028,3,20,69,Cork,"NY, New York"
40029,3,20,69,Cork,
40030,3,20,69,Cork,"NY, Hartfords Hotel"
40031,3,20,69,Cork,"MI, Lake Superior Mines (left Fall-67)"
40032,3,20,69,,
40033,3,20,69,,
40034,3,20,69,Cork,
40035,3,20,69,Cork,"MA, Roxbury (last heard)"
40036,3,20,69,Cork,"MA, Roxbury (last heard)"
40037,3,20,69,Cork,
40038,3,20,69,Kerry,"MI, Detroit (last heard)"
40039,3,20,69,Kerry,"NY, Utica"
40040,3,20,69,Tipperary,
40041,3,20,69,Tipperary,
40042,3,20,69,Galway,Baltimore-Ohio Railroad
40043,3,20,69,Galway,Baltimore-Ohio Railroad
40044,3,20,69,galway,
40045,3,20,69,Galway,
40046,3,20,69,Galway,*Australia (left 04/67)
40047,3,27,69,,"Canada East, Chambly (left 1844)"
40048,3,27,69,,"NY, New York (Left 1851)"
40049,3,27,69,,"NY, New York (Left 1851)"
40050,3,27,69,,"VT, Burlington"
40051,3,27,69,,GA (last heard) 
40052,3,27,69,,"PA, the head of the Nine, nr. Hollidaysburg (1855) "
40053,3,27,69,,"PA, the head of the Nine, nr. Hollidaysburg (1855) "
40054,3,27,69,,"MA, Boston"
40055,3,27,69,,"Canada, Cobourg (left 1858)"
40056,3,27,69,Wicklow,"Canada West, Toronto"
40057,3,27,69,Kings ,"ME, North Wayne"
40058,3,27,69,Kings,"PA, Pottsville (last heard)"
40059,3,27,69,Clare,"NM, Fort Sumner (last heard)"
40060,3,27,69,Mayo,VA (1859)
40061,3,27,69,Tyrone,"NY, Long Island (Left 1854)"
40062,3,27,69,Longford,
40063,3,27,69,"*South Wales, Merthyr Tydvil, Glamoreganshire",Wheland (supposed)
40064,3,27,69,,"NY, 70 Catherine St., Utica, Oneida Co. (last heard Aug-64)"
40065,3,27,69,,"NY, Utica"
40066,3,27,69,Down,"PA, Philadelphia (last heard, 1866)"
40067,3,27,69,Leitrim,"PA, Railroad nr. Ridgeway, Elk Co. (Formerly)"
40068,3,27,69,Leitrim,"MD, Baltimore (Last heard)"
40069,3,27,69,Leitrim,"MD, Baltimore (Last heard)"
40070,3,27,69,Leitrim,"MD, Baltimore (Last heard)"
40071,5,1,69,,"DK, Charmichel Camp, Black Hills"
40072,5,1,69,Waterford,
40073,4,3,69,,
40074,4,3,69,,
40075,4,3,69,,
40076,4,3,69,Limerick,"MA, Newburyport last heard"
40077,4,3,69,Limerick,
40078,4,3,69,Limerick,"MA, Scobetty Mills last heard"
40079,4,3,69,Limerick,"PA, Philadelphia"
40080,4,3,69,Limerick,"PA, Philadelphia"
40081,4,3,69,Louth,"CT, Bermingham [sic] last heard"
40082,4,3,69,Meath,
40083,4,3,69,Tipperary,"CT, Rockville left 1865"
40084,4,3,69,Tipperary,
40085,4,3,69,Tipperary,
40086,4,3,69,Tipperary,
40087,4,3,69,Cork,"NE, June 1867"
40088,4,3,69,Cork,West supposed
40089,4,3,69,Cork,OH last heard boarding w/ Jerry Donoven
40090,4,3,69,Galway,"OH, Cincinnati"
40091,4,3,69,Galway,"OH, Cincinnati"
40092,4,3,69,Galway,"OH, Cincinnati"
40093,4,3,69,Galway,"*CE, Toronto last heard"
40094,4,3,69,Galway,"*CE, West Ontario lime works, Toronto, last heard"
40095,4,3,69,Galway,"MO, St. Louis last heard"
40096,4,3,69,Leitrim,"NY, Troy 1866 last heard"
40097,4,3,69,Cavan,"IL, Chicago 1863 last heard"
40098,4,3,69,Cavan,"IL, Chicago 1863 last heard"
